,user_id,join_date,last_payment_date,country,age,gender,device,subscription_type,subscription_price,PPP,relative_PPP_price,population
2099,2100,2022-10-22,2023-10-07,Germany,44,Female,Smart TV,Basic,"8,78","0,74","6,5",83294633
2100,2101,2022-10-25,2023-11-07,France,31,Male,Tablet,Basic,"9,88","0,73","7,21",64756584
2101,2102,2022-10-27,2023-09-07,Brazil,48,Female,Smartphone,Premium,"10,57","2,53","26,74",216422446
2102,2103,2022-01-11,2023-07-07,Mexico,32,Female,Laptop,Standard,"10,86","10,04","109,03",128455567
2103,2104,2022-02-11,2023-11-07,Spain,28,Female,Tablet,Standard,"14,28","0,62","8,85",47519628
2104,2105,2022-04-11,2023-10-07,Italy,36,Female,Smartphone,Basic,"8,78","0,65","5,71",58870762
2105,2106,2022-06-11,2023-09-07,Spain,28,Female,Smartphone,Premium,"19,77","0,62","12,26",47519628
2106,2107,2022-07-11,2023-07-07,Spain,32,Female,Smart TV,Standard,"14,28","0,62","8,85",47519628
2107,2108,2022-08-11,2023-10-07,United States,50,Female,Smartphone,Basic,"9,99","1,0","9,99",339996563
2108,2109,2022-09-11,2023-10-07,Canada,44,Male,Tablet,Standard,"12,96","1,25","16,2",38781291
2109,2110,2022-10-11,2023-10-07,United States,44,Female,Smartphone,Premium,"19,99","1,0","19,99",339996563
2110,2111,2022-09-11,2023-09-07,United States,47,Male,Laptop,Basic,"9,99","1,0","9,99",339996563
2111,2112,2022-09-11,2023-10-07,Canada,39,Female,Smart TV,Premium,"16,5","1,25","20,62",38781291
2112,2113,2022-07-11,2023-10-07,United Kingdom,44,Female,Tablet,Standard,"15,08","0,69","10,41",67736802
2113,2114,2022-03-11,2023-10-07,Australia,46,Female,Tablet,Basic,"8,03","1,44","11,56",26439111
2114,2115,2022-04-11,2023-08-07,Germany,31,Female,Laptop,Standard,"14,28","0,74","10,57",83294633
2115,2116,2022-01-11,2023-10-07,France,33,Female,Tablet,Premium,"19,77","0,73","14,43",64756584
2116,2117,2022-10-27,2023-09-07,Brazil,27,Male,Laptop,Basic,"4,9","2,53","12,4",216422446
2117,2118,2022-10-23,2023-10-07,Mexico,34,Male,Smart TV,Standard,"10,86","10,04","109,03",128455567
2118,2119,2022-10-14,2023-09-07,Spain,48,Male,Laptop,Premium,"19,77","0,62","12,26",47519628
2119,2120,2022-09-28,2023-10-07,Italy,39,Female,Smart TV,Basic,"8,78","0,65","5,71",58870762
2120,2121,2022-09-25,2023-09-07,Spain,39,Male,Laptop,Premium,"19,77","0,62","12,26",47519628
2121,2122,2022-09-23,2023-10-07,Spain,48,Female,Smart TV,Basic,"8,78","0,62","5,44",47519628
2122,2123,2022-09-23,2023-09-07,United States,37,Female,Tablet,Standard,"15,49","1,0","15,49",339996563
2123,2124,2022-09-14,2023-11-07,Canada,40,Male,Laptop,Standard,"12,96","1,25","16,2",38781291
2124,2125,2022-05-09,2023-09-07,United States,41,Female,Smartphone,Basic,"9,99","1,0","9,99",339996563
2125,2126,2022-08-13,2023-09-07,United States,35,Female,Smartphone,Premium,"19,99","1,0","19,99",339996563
2126,2127,2022-12-08,2023-09-07,Canada,46,Male,Smartphone,Basic,"7,85","1,25","9,81",38781291
2127,2128,2022-10-08,2023-11-07,United Kingdom,28,Female,Tablet,Standard,"15,08","0,69","10,41",67736802
2128,2129,2022-05-08,2023-09-07,Australia,29,Female,Laptop,Premium,"16,81","1,44","24,21",26439111
2129,2130,2022-04-08,2023-12-07,Germany,46,Female,Tablet,Basic,"8,78","0,74","6,5",83294633
2130,2131,2022-07-28,2023-09-07,France,35,Male,Laptop,Premium,"19,77","0,73","14,43",64756584
2131,2132,2022-07-24,2023-11-07,Brazil,27,Male,Smart TV,Basic,"4,9","2,53","12,4",216422446
2132,2133,2022-07-22,2023-09-07,Mexico,38,Male,Laptop,Standard,"10,86","10,04","109,03",128455567
2133,2134,2022-07-22,2023-12-07,Spain,43,Male,Smart TV,Standard,"14,28","0,62","8,85",47519628
2134,2135,2022-07-19,2023-09-07,Italy,31,Female,Smartphone,Basic,"8,78","0,65","5,71",58870762
2135,2136,2022-07-17,2023-10-07,Spain,29,Female,Tablet,Premium,"19,77","0,62","12,26",47519628
2136,2137,2022-07-16,2023-09-07,Spain,34,Female,Tablet,Basic,"8,78","0,62","5,44",47519628
2137,2138,2022-12-07,2023-12-07,United States,39,Male,Smartphone,Standard,"15,49","1,0","15,49",339996563
2138,2139,2022-12-07,2023-08-07,Canada,34,Female,Smartphone,Premium,"16,5","1,25","20,62",38781291
2139,2140,2022-07-13,2023-10-07,United States,51,Male,Tablet,Basic,"9,99","1,0","9,99",339996563
2140,2141,2022-07-13,2023-09-07,United States,47,Female,Tablet,Premium,"19,99","1,0","19,99",339996563
2141,2142,2022-07-13,2023-11-07,Canada,46,Male,Smartphone,Basic,"7,85","1,25","9,81",38781291
2142,2143,2022-07-14,2023-08-07,United Kingdom,46,Female,Smartphone,Standard,"15,08","0,69","10,41",67736802
2143,2144,2022-07-15,2023-10-07,Australia,47,Female,Smartphone,Standard,"12,42","1,44","17,88",26439111
2144,2145,2022-07-16,2023-09-07,Germany,40,Female,Smart TV,Basic,"8,78","0,74","6,5",83294633
2145,2146,2022-07-18,2023-11-07,France,41,Female,Tablet,Premium,"19,77","0,73","14,43",64756584
2146,2147,2022-07-23,2023-09-07,Brazil,30,Female,Smartphone,Basic,"4,9","2,53","12,4",216422446
2147,2148,2022-07-25,2023-11-07,Mexico,31,Female,Tablet,Standard,"10,86","10,04","109,03",128455567
2148,2149,2022-07-30,2023-09-07,Spain,42,Male,Smart TV,Premium,"19,77","0,62","12,26",47519628
2149,2150,2022-06-08,2023-11-07,Italy,46,Female,Tablet,Basic,"8,78","0,65","5,71",58870762
2150,2151,2022-08-14,2023-08-07,Spain,34,Female,Smart TV,Premium,"19,77","0,62","12,26",47519628
2151,2152,2022-08-23,2023-12-07,Spain,42,Male,Laptop,Basic,"8,78","0,62","5,44",47519628
2152,2153,2022-08-27,2023-09-07,United States,45,Male,Tablet,Standard,"15,49","1,0","15,49",339996563
2153,2154,2022-08-29,2023-10-07,Canada,30,Male,Smart TV,Standard,"12,96","1,25","16,2",38781291
2154,2155,2022-01-09,2023-09-07,United States,44,Male,Smartphone,Basic,"9,99","1,0","9,99",339996563
2155,2156,2022-07-09,2023-07-13,United States,37,Male,Smart TV,Premium,"19,99","1,0","19,99",339996563
2156,2157,2022-09-13,2023-10-07,Canada,43,Male,Smart TV,Basic,"7,85","1,25","9,81",38781291
2157,2158,2022-09-14,2023-10-07,United Kingdom,46,Male,Smartphone,Standard,"15,08","0,69","10,41",67736802
2158,2159,2022-09-17,2023-12-07,Australia,40,Female,Tablet,Premium,"16,81","1,44","24,21",26439111
2159,2160,2022-09-23,2023-12-07,Germany,45,Female,Smartphone,Basic,"8,78","0,74","6,5",83294633
2160,2161,2022-09-27,2023-09-07,France,48,Female,Smartphone,Premium,"19,77","0,73","14,43",64756584
2161,2162,2022-03-10,2023-10-07,Brazil,43,Female,Tablet,Basic,"4,9","2,53","12,4",216422446
2162,2163,2022-10-10,2023-11-07,Mexico,48,Male,Smart TV,Standard,"10,86","10,04","109,03",128455567
2163,2164,2022-12-10,2023-11-07,Spain,32,Female,Smartphone,Standard,"14,28","0,62","8,85",47519628
2164,2165,2022-10-14,2023-08-07,Italy,38,Male,Laptop,Basic,"8,78","0,65","5,71",58870762
2165,2166,2022-10-16,2023-10-07,Spain,50,Male,Smartphone,Premium,"19,77","0,62","12,26",47519628
2166,2167,2022-10-18,2023-11-07,Spain,33,Female,Laptop,Basic,"8,78","0,62","5,44",47519628
2167,2168,2022-10-20,2023-10-07,United States,27,Male,Smart TV,Standard,"15,49","1,0","15,49",339996563
2168,2169,2022-10-22,2023-08-07,Canada,47,Male,Tablet,Premium,"16,5","1,25","20,62",38781291
2169,2170,2022-10-25,2023-10-07,United States,35,Female,Smart TV,Basic,"9,99","1,0","9,99",339996563
2170,2171,2022-10-26,2023-11-07,United States,41,Male,Tablet,Basic,"9,99","1,0","9,99",339996563
2171,2172,2022-10-29,2023-10-07,Canada,39,Female,Smart TV,Basic,"7,85","1,25","9,81",38781291
2172,2173,2022-10-31,2023-07-07,United Kingdom,46,Female,Smartphone,Standard,"15,08","0,69","10,41",67736802
2173,2174,2022-04-11,2023-11-07,Australia,33,Female,Smartphone,Premium,"16,81","1,44","24,21",26439111
2174,2175,2022-06-11,2023-10-07,Germany,30,Male,Laptop,Basic,"8,78","0,74","6,5",83294633
2175,2176,2022-07-11,2023-10-07,France,46,Male,Tablet,Basic,"9,88","0,73","7,21",64756584
2176,2177,2022-08-11,2023-09-07,Brazil,42,Female,Tablet,Premium,"10,57","2,53","26,74",216422446
2177,2178,2022-09-11,2023-11-07,Mexico,28,Female,Tablet,Standard,"10,86","10,04","109,03",128455567
2178,2179,2022-10-11,2023-10-07,Spain,40,Male,Smart TV,Standard,"14,28","0,62","8,85",47519628
2179,2180,2022-10-11,2023-10-07,Italy,31,Female,Smart TV,Basic,"8,78","0,65","5,71",58870762
2180,2181,2022-10-11,2023-09-07,Spain,27,Male,Laptop,Premium,"19,77","0,62","12,26",47519628
2181,2182,2022-09-11,2023-10-07,Spain,45,Female,Tablet,Standard,"14,28","0,62","8,85",47519628
2182,2183,2022-09-11,2023-10-07,United States,49,Female,Smart TV,Basic,"9,99","1,0","9,99",339996563
2183,2184,2022-06-11,2023-11-07,Canada,28,Male,Tablet,Standard,"12,96","1,25","16,2",38781291
2184,2185,2022-03-11,2023-08-07,United States,33,Male,Smart TV,Premium,"19,99","1,0","19,99",339996563
2185,2186,2022-10-27,2023-11-07,United States,38,Male,Smart TV,Basic,"9,99","1,0","9,99",339996563
2186,2187,2022-10-28,2023-10-07,Canada,44,Male,Tablet,Premium,"16,5","1,25","20,62",38781291
2187,2188,2022-10-18,2023-10-07,United Kingdom,34,Female,Laptop,Standard,"15,08","0,69","10,41",67736802
2188,2189,2022-04-10,2023-09-07,Australia,35,Male,Laptop,Basic,"8,03","1,44","11,56",26439111
2189,2190,2022-09-29,2023-10-07,Germany,47,Male,Tablet,Standard,"14,28","0,74","10,57",83294633
2190,2191,2022-09-29,2023-10-07,France,30,Male,Smartphone,Premium,"19,77","0,73","14,43",64756584
2191,2192,2022-09-23,2023-10-07,Brazil,50,Female,Smart TV,Basic,"4,9","2,53","12,4",216422446
2192,2193,2022-09-17,2023-09-07,Mexico,32,Male,Laptop,Standard,"10,86","10,04","109,03",128455567
2193,2194,2022-12-09,2023-12-07,Spain,36,Female,Smart TV,Premium,"19,77","0,62","12,26",47519628
2194,2195,2022-08-16,2023-10-07,Italy,40,Female,Smart TV,Basic,"8,78","0,65","5,71",58870762
2195,2196,2022-08-16,2023-09-07,Spain,39,Male,Smartphone,Premium,"19,77","0,62","12,26",47519628
2196,2197,2022-08-13,2023-10-07,Spain,28,Male,Smartphone,Basic,"8,78","0,62","5,44",47519628
2197,2198,2022-12-08,2023-11-07,United States,29,Female,Smart TV,Standard,"15,49","1,0","15,49",339996563
2198,2199,2022-08-13,2023-09-07,Canada,49,Male,Tablet,Standard,"12,96","1,25","16,2",38781291
2199,2200,2022-07-30,2023-12-07,United States,40,Male,Laptop,Basic,"9,99","1,0","9,99",339996563
2200,2201,2022-07-25,2023-10-07,United States,29,Male,Laptop,Premium,"19,99","1,0","19,99",339996563
2201,2202,2022-07-25,2023-11-07,Canada,35,Female,Tablet,Basic,"7,85","1,25","9,81",38781291
2202,2203,2022-07-26,2023-10-07,United Kingdom,44,Male,Smartphone,Standard,"15,08","0,69","10,41",67736802
2203,2204,2022-07-25,2023-07-13,Australia,39,Male,Smart TV,Premium,"16,81","1,44","24,21",26439111
2204,2205,2022-07-23,2023-09-07,Germany,27,Male,Smart TV,Basic,"8,78","0,74","6,5",83294633
2205,2206,2022-07-18,2023-11-07,France,31,Male,Smart TV,Premium,"19,77","0,73","14,43",64756584
2206,2207,2022-07-13,2023-10-07,Brazil,39,Female,Laptop,Basic,"4,9","2,53","12,4",216422446
2207,2208,2022-07-13,2023-12-07,Mexico,44,Male,Laptop,Standard,"10,86","10,04","109,03",128455567
2208,2209,2022-07-13,2023-09-07,Spain,48,Female,Tablet,Standard,"14,28","0,62","8,85",47519628
2209,2210,2022-07-13,2023-11-07,Italy,27,Male,Smartphone,Basic,"8,78","0,65","5,71",58870762
2210,2211,2022-07-13,2023-09-07,Spain,27,Male,Laptop,Premium,"19,77","0,62","12,26",47519628
2211,2212,2022-07-14,2023-11-07,Spain,41,Male,Smart TV,Basic,"8,78","0,62","5,44",47519628
2212,2213,2022-07-15,2023-09-07,United States,44,Female,Tablet,Standard,"15,49","1,0","15,49",339996563
2213,2214,2022-07-16,2023-12-07,Canada,29,Female,Tablet,Premium,"16,5","1,25","20,62",38781291
2214,2215,2022-07-18,2023-09-07,United States,42,Female,Smartphone,Basic,"9,99","1,0","9,99",339996563
2215,2216,2022-07-21,2023-11-07,United States,45,Female,Smart TV,Premium,"19,99","1,0","19,99",339996563
2216,2217,2022-07-24,2023-09-07,Canada,39,Female,Tablet,Basic,"7,85","1,25","9,81",38781291
2217,2218,2022-07-29,2023-12-07,United Kingdom,41,Female,Tablet,Standard,"15,08","0,69","10,41",67736802
2218,2219,2022-06-08,2023-10-07,Australia,41,Female,Laptop,Standard,"12,42","1,44","17,88",26439111
2219,2220,2022-11-08,2023-11-07,Germany,41,Male,Smartphone,Basic,"8,78","0,74","6,5",83294633
2220,2221,2022-08-16,2023-09-07,France,47,Female,Smart TV,Premium,"19,77","0,73","14,43",64756584
2221,2222,2022-08-21,2023-07-13,Brazil,49,Female,Smartphone,Basic,"4,9","2,53","12,4",216422446
2222,2223,2022-08-22,2023-10-07,Mexico,29,Male,Laptop,Standard,"10,86","10,04","109,03",128455567
2223,2224,2022-08-24,2023-10-07,Spain,33,Male,Tablet,Premium,"19,77","0,62","12,26",47519628
2224,2225,2022-02-09,2023-12-07,Italy,45,Female,Smart TV,Basic,"8,78","0,65","5,71",58870762
2225,2226,2022-06-09,2023-07-13,Spain,41,Female,Laptop,Premium,"19,77","0,62","12,26",47519628
2226,2227,2022-11-09,2023-10-07,Spain,31,Male,Laptop,Basic,"8,78","0,62","5,44",47519628
2227,2228,2022-09-16,2023-10-07,United States,51,Male,Tablet,Standard,"15,49","1,0","15,49",339996563
2228,2229,2022-09-22,2023-12-07,Canada,43,Female,Smartphone,Standard,"12,96","1,25","16,2",38781291
2229,2230,2022-09-26,2023-12-07,United States,33,Female,Laptop,Basic,"9,99","1,0","9,99",339996563
2230,2231,2022-02-10,2023-09-07,United States,47,Female,Smartphone,Premium,"19,99","1,0","19,99",339996563
2231,2232,2022-04-10,2023-10-07,Canada,40,Female,Laptop,Basic,"7,85","1,25","9,81",38781291
2232,2233,2022-09-10,2023-12-07,United Kingdom,34,Female,Smartphone,Standard,"15,08","0,69","10,41",67736802
2233,2234,2022-11-10,2023-11-07,Australia,40,Male,Tablet,Premium,"16,81","1,44","24,21",26439111
2234,2235,2022-10-15,2023-09-07,Germany,38,Male,Laptop,Basic,"8,78","0,74","6,5",83294633
2235,2236,2022-10-16,2023-10-07,France,47,Male,Smart TV,Premium,"19,77","0,73","14,43",64756584
2236,2237,2022-10-18,2023-11-07,Brazil,29,Male,Smart TV,Basic,"4,9","2,53","12,4",216422446
2237,2238,2022-10-21,2023-10-07,Mexico,49,Female,Smartphone,Standard,"10,86","10,04","109,03",128455567
2238,2239,2022-10-22,2023-08-07,Spain,40,Male,Smart TV,Standard,"14,28","0,62","8,85",47519628
2239,2240,2022-10-25,2023-11-07,Italy,51,Female,Laptop,Basic,"8,78","0,65","5,71",58870762
2240,2241,2022-10-29,2023-11-07,Spain,51,Female,Tablet,Premium,"19,77","0,62","12,26",47519628
2241,2242,2022-10-30,2023-10-07,Spain,50,Female,Smart TV,Basic,"8,78","0,62","5,44",47519628
2242,2243,2022-04-11,2023-09-07,United States,47,Female,Laptop,Standard,"15,49","1,0","15,49",339996563
2243,2244,2022-05-11,2023-12-07,Canada,40,Male,Smart TV,Premium,"16,5","1,25","20,62",38781291
2244,2245,2022-07-11,2023-10-07,United States,35,Female,Smart TV,Basic,"9,99","1,0","9,99",339996563
2245,2246,2022-08-11,2023-10-07,United States,37,Female,Smart TV,Basic,"9,99","1,0","9,99",339996563
2246,2247,2022-09-11,2023-10-07,Canada,30,Male,Tablet,Basic,"7,85","1,25","9,81",38781291
2247,2248,2022-10-11,2023-11-07,United Kingdom,47,Female,Tablet,Standard,"15,08","0,69","10,41",67736802
2248,2249,2022-11-11,2023-10-07,Australia,35,Male,Smartphone,Premium,"16,81","1,44","24,21",26439111
2249,2250,2022-10-11,2023-11-07,Germany,33,Male,Tablet,Basic,"8,78","0,74","6,5",83294633
2250,2251,2022-10-11,2023-09-07,France,51,Female,Laptop,Basic,"9,88","0,73","7,21",64756584
2251,2252,2022-11-11,2023-11-07,Brazil,31,Female,Tablet,Premium,"10,57","2,53","26,74",216422446
2252,2253,2022-07-11,2023-11-07,Mexico,48,Female,Laptop,Standard,"10,86","10,04","109,03",128455567
2253,2254,2022-04-11,2023-11-07,Spain,40,Male,Laptop,Standard,"14,28","0,62","8,85",47519628
2254,2255,2022-10-31,2023-09-07,Italy,41,Female,Laptop,Basic,"8,78","0,65","5,71",58870762
2255,2256,2022-10-29,2023-11-07,Spain,41,Male,Laptop,Premium,"19,77","0,62","12,26",47519628
2256,2257,2022-10-20,2023-10-07,Spain,28,Female,Laptop,Standard,"14,28","0,62","8,85",47519628
2257,2258,2022-10-14,2023-11-07,United States,45,Female,Laptop,Basic,"9,99","1,0","9,99",339996563
2258,2259,2022-12-10,2023-10-07,Canada,32,Female,Laptop,Standard,"12,96","1,25","16,2",38781291
2259,2260,2022-01-10,2023-11-07,United States,31,Male,Tablet,Premium,"19,99","1,0","19,99",339996563
2260,2261,2022-09-25,2023-10-07,United States,40,Female,Tablet,Basic,"9,99","1,0","9,99",339996563
2261,2262,2022-09-23,2023-10-07,Canada,40,Female,Smartphone,Premium,"16,5","1,25","20,62",38781291
2262,2263,2022-09-19,2023-09-07,United Kingdom,50,Male,Tablet,Standard,"15,08","0,69","10,41",67736802
2263,2264,2022-02-09,2023-12-07,Australia,41,Male,Smartphone,Basic,"8,03","1,44","11,56",26439111
2264,2265,2022-08-30,2023-10-07,Germany,43,Male,Tablet,Standard,"14,28","0,74","10,57",83294633
2265,2266,2022-08-16,2023-09-07,France,43,Male,Tablet,Premium,"19,77","0,73","14,43",64756584
2266,2267,2022-08-15,2023-10-07,Brazil,36,Female,Smartphone,Basic,"4,9","2,53","12,4",216422446
2267,2268,2022-08-16,2023-11-07,Mexico,48,Male,Smart TV,Standard,"10,86","10,04","109,03",128455567
2268,2269,2022-01-08,2023-10-07,Spain,33,Female,Smartphone,Premium,"19,77","0,62","12,26",47519628
2269,2270,2022-07-27,2023-07-14,Italy,30,Female,Smart TV,Basic,"8,78","0,65","5,71",58870762
2270,2271,2022-07-26,2023-10-07,Spain,37,Female,Laptop,Premium,"19,77","0,62","12,26",47519628
2271,2272,2022-07-26,2023-11-07,Spain,49,Male,Smart TV,Basic,"8,78","0,62","5,44",47519628
2272,2273,2022-07-27,2023-11-07,United States,47,Female,Smartphone,Standard,"15,49","1,0","15,49",339996563
2273,2274,2022-07-26,2023-07-13,Canada,45,Female,Tablet,Standard,"12,96","1,25","16,2",38781291
2274,2275,2022-07-23,2023-09-07,United States,50,Male,Smart TV,Basic,"9,99","1,0","9,99",339996563
2275,2276,2022-07-20,2023-11-07,United States,36,Male,Smartphone,Premium,"19,99","1,0","19,99",339996563
2276,2277,2022-07-14,2023-10-07,Canada,37,Male,Smart TV,Basic,"7,85","1,25","9,81",38781291
2277,2278,2022-07-14,2023-12-07,United Kingdom,38,Female,Tablet,Standard,"15,08","0,69","10,41",67736802
2278,2279,2022-07-14,2023-10-07,Australia,40,Male,Smart TV,Premium,"16,81","1,44","24,21",26439111
2279,2280,2022-07-13,2023-12-07,Germany,38,Female,Smart TV,Basic,"8,78","0,74","6,5",83294633
2280,2281,2022-07-14,2023-10-07,France,46,Female,Tablet,Premium,"19,77","0,73","14,43",64756584
2281,2282,2022-07-15,2023-11-07,Brazil,40,Female,Smartphone,Basic,"4,9","2,53","12,4",216422446
2282,2283,2022-07-16,2023-10-07,Mexico,34,Male,Smart TV,Standard,"10,86","10,04","109,03",128455567
2283,2284,2022-07-18,2023-12-07,Spain,39,Female,Smartphone,Standard,"14,28","0,62","8,85",47519628
2284,2285,2022-07-19,2023-10-07,Italy,47,Male,Smartphone,Basic,"8,78","0,65","5,71",58870762
2285,2286,2022-07-22,2023-12-07,Spain,41,Male,Laptop,Premium,"19,77","0,62","12,26",47519628
2286,2287,2022-07-27,2023-09-07,Spain,47,Female,Tablet,Basic,"8,78","0,62","5,44",47519628
2287,2288,2022-02-08,2023-07-13,United States,50,Male,Smartphone,Standard,"15,49","1,0","15,49",339996563
2288,2289,2022-10-08,2023-10-07,Canada,31,Male,Tablet,Premium,"16,5","1,25","20,62",38781291
2289,2290,2022-08-15,2023-11-07,United States,41,Male,Smartphone,Basic,"9,99","1,0","9,99",339996563
2290,2291,2022-08-18,2023-11-07,United States,31,Female,Laptop,Premium,"19,99","1,0","19,99",339996563
2291,2292,2022-08-20,2023-07-14,Canada,41,Female,Smart TV,Basic,"7,85","1,25","9,81",38781291
2292,2293,2022-08-23,2023-11-07,United Kingdom,28,Male,Tablet,Standard,"15,08","0,69","10,41",67736802
2293,2294,2022-08-24,2023-10-07,Australia,40,Female,Smartphone,Standard,"12,42","1,44","17,88",26439111
2294,2295,2022-08-30,2023-07-13,Germany,34,Female,Smart TV,Basic,"8,78","0,74","6,5",83294633
2295,2296,2022-06-09,2023-07-13,France,37,Male,Smartphone,Premium,"19,77","0,73","14,43",64756584
2296,2297,2022-09-13,2023-10-07,Brazil,30,Female,Laptop,Basic,"4,9","2,53","12,4",216422446
2297,2298,2022-09-18,2023-10-07,Mexico,32,Male,Tablet,Standard,"10,86","10,04","109,03",128455567
2298,2299,2022-09-22,2023-12-07,Spain,41,Male,Smartphone,Premium,"19,77","0,62","12,26",47519628
2299,2300,2022-09-28,2023-12-07,Italy,42,Female,Tablet,Basic,"8,78","0,65","5,71",58870762
2300,2301,2022-03-10,2023-09-07,Spain,40,Male,Laptop,Premium,"19,77","0,62","12,26",47519628
2301,2302,2022-05-10,2023-10-07,Spain,30,Female,Smartphone,Basic,"8,78","0,62","5,44",47519628
2302,2303,2022-09-10,2023-12-07,United States,43,Male,Laptop,Standard,"15,49","1,0","15,49",339996563
2303,2304,2022-10-15,2023-11-07,Canada,31,Female,Tablet,Standard,"12,96","1,25","16,2",38781291
2304,2305,2022-10-16,2023-09-07,United States,45,Male,Smartphone,Basic,"9,99","1,0","9,99",339996563
2305,2306,2022-10-18,2023-11-07,United States,33,Male,Smart TV,Premium,"19,99","1,0","19,99",339996563
2306,2307,2022-10-19,2023-12-07,Canada,41,Male,Smartphone,Basic,"7,85","1,25","9,81",38781291
2307,2308,2022-10-22,2023-11-07,United Kingdom,37,Male,Smart TV,Standard,"15,08","0,69","10,41",67736802
2308,2309,2022-10-23,2023-09-07,Australia,40,Female,Smartphone,Premium,"16,81","1,44","24,21",26439111
2309,2310,2022-10-29,2023-12-07,Germany,36,Male,Tablet,Basic,"8,78","0,74","6,5",83294633
2310,2311,2022-10-30,2023-11-07,France,28,Male,Smart TV,Premium,"19,77","0,73","14,43",64756584
